1000012,5851,40958.075,-0.143354106,-0.10725576,0.520122639,0.082688173,-0.10577018,0.346420918,-12.24574701,-11.25651593,-2.465713315,-2.61093773,-2.402598216,-2.381055573,-2.347471378,-1.235943788,-1.063357886,-11.79350984,-11.13579956,-7.181251276,-6.272913544,-7.987778641,-5.462164107,-4.985966168,-2.179767272,-2.526162478,-6.092496148,-5.863332674,-5.227133414,-6.855782813,-6.737208182,-5.505080033,-6.595566794,-5.375083734,-3.702772717,0.094099259
1002222,5851,39164.817,-0.226411582,-0.260362468,0.360199877,0.192379086,-0.069571677,0.164011703,-12.47141182,-11.52116459,-2.352986482,-2.63887876,-2.133087719,-2.36168387,-1.854927506,-1.57074882,-0.976635491,-11.92008598,-11.46869548,-7.543081491,-6.201639712,-6.497116255,-5.477552706,-6.703874193,-1.833770392,-2.785062151,-6.16749322,-5.293051101,-5.476144324,-6.710500523,-5.788146621,-5.685579816,-6.327588811,-5.525782949,-3.861460698,0.067668208
1008805,5851,25296.538,-0.183345336,-0.234719816,0.594203119,0.061611225,-0.073520874,0.082191785,-12.59437753,-11.84640877,-2.391361487,-2.641503916,-2.175609757,-2.320707328,-2.270837416,-1.66881741,-1.815535886,-11.99775009,-11.33720554,-6.980292146,-6.926300778,-6.02055776,-5.998882267,-3.968470323,-3.90336724,-2.728157151,-5.440075287,-6.058897992,-6.747523061,-5.180599602,-6.955762517,-5.449064267,-6.982483422,-6.237396735,-4.828532452,0.128382706
1019240,5851,34409.084,-0.214307686,-0.221973174,-0.027250884,-0.180327977,-0.224421953,-0.051456583,-11.99792529,-11.15587479,-2.385388736,-2.549507318,-2.288079513,-2.392422287,-1.466656532,-2.890190281,-0.692974208,-11.54089685,-11.04468619,-6.577715779,-6.397820929,-5.912758363,-5.355155967,-4.985262585,-1.821749385,-2.406726781,-5.705830381,-5.665767657,-6.24970511,-4.831189534,-6.151275313,-5.192653497,-6.690594075,-5.39216987,-3.707045502,0.144017419
1019323,5851,47441.776,-0.09481717,-0.086110616,0.376942251,0.050016841,-0.010465641,0.195358135,-11.81025333,-10.97229397,-2.55598399,-2.681823637,-2.377870234,-2.314110086,-1.950093678,-2.787809585,-0.894957881,-11.85259646,-11.2410215,-7.058519426,-6.340339621,-6.521097406,-5.641754054,-6.595609745,-2.380417756,-2.931259718,-5.97507399,-5.826822306,-5.22653449,-6.75399321,-5.868035993,-5.440596401,-6.882879786,-6.084840512,-4.647226662,0.137162046
1026608,5851,38833.214,-0.096953844,-0.104643791,0.896973046,0.634116407,0.0586514,0.249138015,-12.45905841,-11.66702898,-2.518194259,-2.698707395,-2.388310397,-2.57935656,-1.989161818,-3.036706037,-2.968717594,-12.38358262,-11.48433766,-7.252184148,-6.688251349,-6.775696099,-6.474962865,-5.033515173,-4.249141818,-2.93942961,-6.129300647,-5.663160375,-5.154240812,-5.675189469,-5.73191015,-5.942208467,-7.054295165,-6.598970685,-5.63792922,0.057808338
1028572,5851,32206.037,-0.017893656,-0.045373306,0.934745298,0.777221542,0.153843895,0.09462086,-12.66767123,-11.8361853,-2.595514102,-2.784715557,-2.380926847,-2.336163211,-2.263621161,-1.570214848,-1.197322896,-12.3783697,-11.7039061,-7.359774223,-6.76037816,-7.439840754,-6.155111919,-4.399025116,-3.688064692,-4.071009765,-6.078946924,-6.272610573,-5.066036351,-5.603254949,-6.893894462,-5.425537176,-6.210346666,-5.501080501,-4.460591938,0.145079195
1031644,5851,40791.931,-0.06694081,-0.083424125,0.213834984,0.145980264,-0.103831459,0.143624158,-12.81563779,-11.9804521,-2.553216006,-2.796158145,-2.412402395,-2.367711703,-2.066371364,-2.407247154,-1.561695473,-12.14256394,-11.6849556,-6.889381841,-6.244686924,-6.686401756,-5.386018972,-5.098525849,-2.524684411,-3.089709397,-6.543215213,-5.202599499,-5.490844187,-7.424051132,-5.206740873,-5.520282477,-7.501511515,-6.487633527,-5.027585268,0.091571332
1041435,5851,35884.341,-0.042952533,-0.099164928,0.522697612,0.184957381,-0.232208676,-0.072705135,-11.96780094,-11.13508241,-2.483250602,-2.732518959,-2.429061881,-2.512452567,-1.896710964,-2.773817603,-2.005207353,-11.86141548,-11.35042184,-6.947538322,-6.586137081,-6.858772048,-5.737242291,-6.458688343,-2.195069385,-1.983528189,-5.514824419,-5.542846046,-4.992293792,-5.474011511,-6.699968267,-5.384549534,-5.93124272,-5.39914339,-4.39568242,0.099605141
1041513,5851,30408.411,-0.160418376,-0.140637563,0.198844652,-0.045407875,0.035853236,0.396954305,-12.14057524,-11.1945465,-2.433379071,-2.65877427,-2.341967425,-2.425715879,-2.209490479,-2.27449228,0.985376581,-11.69109043,-11.02429718,-6.681040509,-6.202393532,-6.28003546,-5.566642167,-5.843769111,-1.543691111,-1.980309629,-6.145099626,-5.44592878,-5.934715054,-6.532797648,-5.934586299,-5.765604054,-6.168925567,-5.049412671,-2.820500905,0.057789459
