"x"
"1"	0.979779204301232
"2"	0.9883003230972
"3"	0.999255367354664
"4"	1.00239348721164
"5"	1.0031638051965
"6"	1.00326069187934
"7"	1.00318570495038
"8"	1.00308818364515
"9"	1.00300420706593
"10"	1.00293257150049
"11"	1.00286138530712
"12"	1.00277771780323
"13"	1.00267098013975
"14"	1.0025338713824
"15"	1.00236233511619
"16"	1.00215510939469
"17"	1.00191313284428
"18"	1.00163893953861
"19"	1.0013361117401
"20"	1.00100882259764
"21"	1.0006614777643
"22"	1.00029845101049
"23"	0.999923901602823
"24"	0.999541658409073
"25"	0.999155155685844
"26"	0.998767407032548
"27"	0.998381006184355
"28"	0.997998145626227
"29"	0.997620646144638
"30"	0.997249992257291
