"x"
"1"	1.09549621471148
"2"	1.07514499273188
"3"	1.03249119209581
"4"	1.00966309926043
"5"	0.998414421380286
"6"	0.992780880897065
"7"	0.989906466602247
"8"	0.988460650302723
"9"	0.987793997167496
"10"	0.987568085939631
"11"	0.987595385772705
"12"	0.987767066295679
"13"	0.988018276120436
"14"	0.988310172579654
"15"	0.988619935458331
"16"	0.988934864189425
"17"	0.989248714092696
"18"	0.989559340160287
"19"	0.989867145931956
"20"	0.990174049121775
"21"	0.990482789214753
"22"	0.990796466148849
"23"	0.991118237183703
"24"	0.991451122758654
"25"	0.991797887530179
"26"	0.992160973082473
"27"	0.99254246585922
"28"	0.992944088769674
"29"	0.993367208367273
"30"	0.993812851929361
