"x"
"1"	1.09589705002616
"2"	1.07123445017376
"3"	1.03017780328143
"4"	1.00881949126405
"5"	0.998367196148451
"6"	0.993140168222349
"7"	0.990467152692261
"8"	0.989093839848674
"9"	0.988405478071962
"10"	0.988087326517616
"11"	0.987972388031323
"12"	0.987969807951946
"13"	0.988029606087555
"14"	0.988124530095603
"15"	0.988240317468429
"16"	0.988370257013466
"17"	0.988512041034717
"18"	0.988665889219103
"19"	0.988833406431625
"20"	0.989016878680827
"21"	0.989218838030309
"22"	0.989441796109411
"23"	0.989688084911641
"24"	0.989959766513533
"25"	0.990258587255262
"26"	0.990585960565054
"27"	0.990942968083773
"28"	0.991330372266398
"29"	0.991748635929056
"30"	0.992197945718237
