"x"
"1"	1.08565433245697
"2"	1.08549793787426
"3"	1.0422557078903
"4"	1.0144001950247
"5"	0.999355861118191
"6"	0.99166294987077
"7"	0.987928170400788
"8"	0.986289482633352
"9"	0.985743854777745
"10"	0.985749322688944
"11"	0.986011826736998
"12"	0.986372300410547
"13"	0.986746197886009
"14"	0.987090550187825
"15"	0.987385691063628
"16"	0.987624945888602
"17"	0.987808728710239
"18"	0.987941128475093
"19"	0.98802792816567
"20"	0.988075463335614
"21"	0.98808997937355
"22"	0.988077287768807
"23"	0.988042601941656
"24"	0.987990479998434
"25"	0.987924829680419
"26"	0.98784894778256
"27"	0.987765576874321
"28"	0.987676968804178
"29"	0.987584948691528
"30"	0.987490975801262
