1000012,6068,29715.061,-0.090085938,-0.08336487,-0.383034647,0.030846534,-0.500453525,0.486949561,-0.013757617,-0.036416554,-0.404686137,-0.672279787,-0.125709185,-0.065194026,-5.562969589,-5.156932702,-3.733908284,-3.469481439,-3.406585943,-2.854086887,-2.07672977,-4.555366343,-2.413317386,-9.227459635,-9.815975536,-10.22456597,-9.533360863,-7.852551778,-7.850939272,-4.157504615,-2.730399883,-3.737488391,-9.196190756,-9.397816835,-6.387258009,-5.970937776,-5.962573382,-5.134397265,-2.615019217,-5.068198245,-3.183759874,-0.241004988,-0.0973794,-0.192156471,-0.077266647,-4.130384486,-5.475184083,-6.295601095,-7.422416565,-6.274092863,-5.062812937,-6.085061282,-6.163541982,-3.435708751,0.245641525
1002222,6068,39872.176,-0.075283206,-0.084578264,-0.38803002,0.034087682,0.059302902,1.124190486,0.169415738,-0.064053112,-0.365271562,-0.686185403,-0.179034433,-0.142572108,-5.678691107,-5.56806477,-3.676458695,-3.687776841,-3.312262492,-2.975597206,-1.967727406,-4.775686142,-3.373353608,-10.24937958,-10.84938206,-11.31080743,-10.93081443,-9.059689551,-8.874740852,-6.712246015,-2.634902233,-3.247142106,-9.725531329,-9.337177872,-5.864776756,-6.23634165,-5.343689854,-5.376095396,-2.652636627,-4.836377354,-3.677140591,-0.003024738,0.326697126,-0.098624527,-0.062369491,-3.890596366,-6.44175839,-7.225927701,-7.990042909,-6.727601791,-5.307883926,-6.179746323,-6.954628215,-4.76564741,0.32048906
1008805,6068,30407.835,-0.170821117,-0.096174122,-0.325935558,-0.022355987,-0.482494036,0.112859302,0.085203555,-0.190731405,-0.561760333,-0.542513539,-0.213595843,-0.059619127,-5.343951442,-5.108444993,-3.551398216,-3.53284502,-3.232970786,-2.746563095,-2.327455659,-5.00241432,-2.250735794,-9.17855172,-9.77875461,-10.0973996,-8.937119542,-8.22214688,-8.627516828,-3.708155132,-3.552893899,-4.50711685,-9.149495877,-9.923134952,-7.163178578,-5.445963623,-6.319322949,-4.636382762,-2.808952833,-5.22558602,-3.939095372,0.099331511,0.307313119,-0.131580138,-0.086158409,-4.087958039,-5.864104199,-7.142415429,-8.139210573,-7.458871138,-5.465813443,-6.058729834,-6.001661299,-4.146612736,0.270030655
1019240,6068,46201.441,0.004143025,-0.111566585,-0.361662048,0.025088569,0.823083698,1.255257308,-0.01030381,-0.091656706,-0.112937714,-0.504763461,-0.204828644,-0.119364369,-5.08456945,-5.601804702,-3.643223244,-3.649448101,-3.370716573,-3.2617196,-2.073704498,-4.939980731,-2.931385092,-10.61404106,-11.19074724,-11.63578659,-11.02501191,-9.37849471,-8.859852058,-5.77402717,-3.305871212,-5.571864134,-9.906835777,-9.20703909,-6.590027459,-5.742379007,-6.398080166,-5.565528063,-2.585827611,-5.95506173,-4.157736295,-0.22463139,0.107716433,-0.229502905,0.003802976,-4.027365492,-6.321766875,-6.654376848,-7.728001573,-7.88122763,-5.323310577,-5.510583867,-6.999378769,-4.338605986,0.317481483
1019323,6068,23783.3,-0.084061155,0.013531914,-0.337924995,0.002023077,-0.347563771,0.443120267,0.187599878,-0.135554603,-0.4191943,-0.45867274,-0.199775972,-0.107081807,-5.532533336,-5.252817666,-3.731807443,-3.556924347,-3.390844502,-2.742911625,-2.297352841,-4.614816845,-2.147942583,-9.087324188,-9.681703893,-10.09178686,-9.753949693,-9.38490122,-8.352546299,-4.401354428,-2.90804736,-3.474089289,-9.980163713,-9.624358256,-6.794074211,-5.6201998,-7.195746305,-4.550965933,-2.770717029,-5.723326963,-4.263903429,-0.063003475,0.071968883,-0.189164965,-0.049617869,-4.748514791,-5.526993668,-6.146672594,-7.973720085,-6.622191625,-4.933162719,-6.57374298,-6.960982254,-5.741390407,0.223561899
1026608,6068,23157.102,-0.047066633,-0.093513614,-0.332097672,-0.020387964,0.006462469,0.555694925,0.218497221,-0.167593122,-0.338784972,-0.405244206,-0.179779608,-0.104999251,-5.00374351,-7.058406977,-3.630108735,-3.583279968,-3.287353309,-2.905439637,-2.203759089,-4.450849979,-2.880548068,-9.264389587,-9.857693612,-10.20277781,-9.236079592,-8.908696549,-8.502374434,-4.061105487,-3.17377526,-4.513950313,-9.087916191,-9.2665713,-6.514254669,-5.772423126,-6.283521194,-5.242310519,-2.831002245,-5.844320008,-4.493266411,0.117649244,0.381399089,-0.105490328,-0.13592833,-5.086440671,-5.732935716,-5.891774085,-7.631320736,-7.249967143,-5.42626754,-5.776949748,-6.768513098,-5.024575892,0.259689131
1028572,6068,21738.218,-0.089648294,-0.110711243,-0.371083612,0.034924041,0.150689606,0.804730305,0.120584804,-0.060331824,-0.369720836,-0.620967947,-0.294061714,-0.052284587,-5.329541703,-5.788700187,-3.653769059,-3.664326888,-3.320047058,-2.978983939,-1.99351428,-4.408707244,-2.863673346,-9.616450085,-10.19757609,-10.6176663,-10.00300374,-8.671626702,-8.224305358,-5.938808841,-2.70208912,-3.705290016,-8.717214478,-8.917698034,-6.217335628,-5.898673835,-6.602552051,-4.830284763,-2.789842378,-6.10661839,-3.255181312,-0.177638043,-0.026053636,-0.037600647,-0.055211227,-4.153508631,-5.368351589,-6.812520016,-8.300386727,-6.254998728,-5.29864515,-5.957023391,-7.150955304,-4.296924766,0.299039016
1031644,6068,28095.345,-0.133228394,-0.07566199,-0.315255005,-0.003830679,0.262278635,0.913793227,-0.059500407,-0.149061541,-0.379924505,-0.463297163,-0.151114896,-0.022675053,-5.870944239,-5.013513608,-3.715007361,-3.547624472,-3.379869174,-2.68965688,-2.130277868,-4.709846032,-2.898534741,-9.688972996,-10.2702978,-10.56247696,-9.337338249,-9.025200972,-8.79523399,-4.274135061,-3.076463755,-3.970040764,-8.154066326,-10.28291156,-6.659081155,-5.904197981,-6.819277527,-4.836859951,-3.031966026,-6.325454684,-4.02446169,0.016908132,0.240138483,-0.056829727,-0.099431482,-4.413802583,-5.495526957,-7.24987575,-8.657838781,-6.70015058,-5.262391682,-6.836775558,-7.336531836,-4.613408504,0.239487193
1041435,6068,39945.053,-0.140579875,-0.094933085,-0.322398674,-0.005902378,-0.3994335,0.712068793,0.347093933,-0.161777992,-0.37082351,-0.288745235,-0.173070572,-0.141117474,-4.911020398,-6.378199504,-3.531279108,-3.549211385,-3.349704759,-3.005221269,-1.921556269,-4.650783335,-2.407646879,-9.563826914,-10.16337761,-10.66368287,-10.54774474,-8.811753348,-8.9523257,-4.876514146,-2.615124698,-4.502436944,-8.555240232,-8.817595321,-6.670558755,-5.81600512,-6.536373917,-4.907466243,-3.049561237,-4.967997258,-3.277641583,-0.09070567,0.045294403,-0.194420457,-0.075919726,-4.560518487,-5.917460785,-5.862359583,-7.044990676,-6.380809178,-5.51773392,-5.543152513,-5.652573547,-4.2903854,0.284642578
1041513,6068,31905.334,-0.155790367,-0.170862743,-0.344660037,-0.013674977,-0.11793028,0.590719838,0.07580377,0.012230822,-0.529733539,-0.680576043,-0.165085834,-0.12428024,-5.361496307,-5.266271042,-3.616574192,-3.489638188,-3.249340164,-2.854317402,-1.916970288,-4.246429168,-2.094399697,-9.468907528,-10.06604554,-10.49123325,-10.16948963,-9.560547081,-8.727947471,-5.309767699,-2.546863029,-3.54637674,-8.944677455,-9.354288231,-6.709742991,-5.488151789,-6.803963614,-4.640331258,-2.492964041,-5.204897891,-3.317568684,-0.277261379,0.000411548,-0.241138899,-0.028868467,-4.424841474,-5.667916349,-6.239036758,-7.759739577,-6.525760214,-5.288377559,-6.045561815,-6.094043082,-4.110997101,0.27497639
1045404,6068,30169.434,-0.072247103,-0.066287024,-0.339261847,0.01653476,-0.174006938,0.426034934,0.104575426,-0.069759555,-0.398383482,-0.502219811,-0.135873539,-0.144608581,-6.618062334,-4.969824105,-3.768775258,-3.563567977,-3.366144564,-2.990336517,-1.929784954,-4.525865732,-2.531209852,-9.662432796,-10.26848307,-10.63953402,-9.638998834,-8.791536257,-8.837854291,-4.429803992,-2.861285313,-4.213662877,-9.491016715,-9.562985695,-6.326297447,-6.175932858,-5.742262792,-5.003371258,-2.833557816,-5.422209019,-4.050520227,-0.148551804,0.073212979,-0.183450962,0.024746903,-4.551436469,-5.389262408,-6.851554068,-8.297825738,-6.174273868,-5.284194646,-6.953153126,-6.737124974,-4.794136235,0.251825953
1046551,6068,42848.027,-0.067924661,-0.022779258,-0.344938985,0.013294996,0.510846895,1.495654255,0.046695553,-0.063745172,-0.510727209,-0.520865221,-0.284591818,-0.046041879,-5.63131103,-5.237917767,-3.819751424,-3.578801008,-3.326365003,-3.107366453,-2.031398306,-4.709423211,-3.149082424,-11.06484079,-11.64140275,-12.14306214,-11.98886551,-9.977362797,-8.243244405,-8.279298284,-2.990480367,-5.672618258,-7.470154831,-9.719768527,-6.473341756,-5.803496406,-5.781637967,-5.45254714,-2.731311679,-7.105914059,-4.812989101,-0.019559577,0.370681581,-0.172990966,0.010101843,-4.760117943,-6.218406485,-6.19920331,-8.335370919,-6.315830977,-5.463125444,-6.090332145,-8.985992613,-6.290624762,0.26493717
1047882,6068,23138.877,-0.130373271,0.01243779,-0.357331721,0.022524344,-0.057743399,0.493527853,-0.072648742,-0.057841815,-0.503751662,-0.542530457,-0.234965198,-0.088396488,-5.309981299,-5.116740034,-3.666448694,-3.6565537,-3.317706034,-2.952201898,-1.928497696,-4.656530689,-2.514091165,-9.98046785,-10.53320754,-10.87761892,-10.11197914,-9.18847063,-8.77848116,-4.492458471,-2.446100374,-3.545846932,-8.837491303,-8.833253405,-6.221299343,-6.500877256,-5.33586622,-5.364265124,-2.645658646,-4.093490264,-3.225016912,-0.053253221,0.365929235,-0.2519358,-0.02817639,-4.650231846,-5.542565474,-6.508891313,-8.291848055,-6.533935261,-5.573811315,-5.928482488,-5.71133242,-4.03217246,0.278245101
1053080,6068,43969.859,-0.15571628,-0.077655623,-0.312373494,0.044132771,0.393048502,1.173056647,0.512872729,-0.23867238,-0.362675001,-0.428768296,-0.111579901,-0.042919897,-5.230883125,-5.414880402,-3.689179831,-3.465444483,-3.484963614,-2.871858081,-2.265895224,-4.586163189,-2.682631483,-9.788972819,-10.38487474,-10.82781016,-10.38858814,-9.143954184,-9.101504722,-5.458339768,-3.031449542,-5.290355066,-9.441612268,-9.098818702,-6.253637554,-5.961621233,-6.445146527,-4.754282298,-3.159648226,-6.268138353,-4.869299854,-0.256587414,0.015769057,-0.116251973,-0.034943039,-4.270565214,-5.719236984,-6.84365018,-7.301288252,-6.979214029,-5.154953871,-6.249536166,-6.845817894,-5.500126933,0.283472123
1063383,6068,26932.131,-0.105216305,-0.053288602,-0.391947361,0.032301085,0.118997593,0.940326105,0.036183049,-0.01655001,-0.391383996,-0.54331485,-0.289966869,0.017447486,-5.312991882,-5.301817746,-3.732796071,-3.640379859,-3.384227623,-3.22167941,-2.109613262,-4.629289531,-1.900560778,-9.794189134,-10.40695643,-10.83232544,-10.02936931,-9.049735743,-8.899588541,-6.521619212,-2.693639086,-3.864083341,-9.484136019,-9.940996807,-6.744695421,-6.089588054,-5.977890957,-5.773742765,-2.848797738,-6.236989264,-4.397342839,-0.012544053,0.199090331,-0.249403532,0.037769146,-4.064942237,-6.414545063,-7.520662708,-8.276410819,-6.348735614,-5.709441806,-6.767680487,-7.201254196,-5.453317435,0.353218103
1084153,6068,36801.024,-0.307536901,-0.247606162,-0.334558658,0.019424341,0.203195053,1.004230121,0.062522772,-0.002856313,-0.696451447,-0.799516719,-0.158963186,-0.141976326,-5.055594985,-5.323303505,-3.455582097,-3.579291653,-3.157222727,-3.002730417,-1.928981369,-4.868584666,-1.38955365,-10.21616501,-10.78957412,-11.21342484,-10.27799889,-9.712402011,-9.175581027,-7.28070176,-2.390554579,-4.044332692,-8.665570275,-9.890334017,-6.410786402,-5.404868991,-6.874104779,-4.946230545,-2.503574533,-5.308185335,-3.703191587,-0.118174539,0.068839047,-0.093891029,-0.01942823,-4.085321379,-5.445636897,-6.992742158,-8.637633131,-7.997200314,-5.430489313,-6.084704853,-6.965416073,-4.896652811,0.328090158
