"x"
"1"	1.04369381349418
"2"	1.06621380796365
"3"	1.03947122383331
"4"	1.01837133605569
"5"	1.00533270311255
"6"	0.997795742350999
"7"	0.993627356099877
"8"	0.991449947943586
"9"	0.990419495592563
"10"	0.990026854403915
"11"	0.989967964771775
"12"	0.990063863834049
"13"	0.990211768832579
"14"	0.990355063853122
"15"	0.990464828692946
"16"	0.990528473058215
"17"	0.990542769910981
"18"	0.990509618203847
"19"	0.990433497379751
"20"	0.990319966923409
"21"	0.99017480782017
"22"	0.990003554981123
"23"	0.989811264826994
"24"	0.989602421633103
"25"	0.989380923295422
"26"	0.989150110265057
"27"	0.988912815761917
"28"	0.988671424297115
"29"	0.988427931049854
"30"	0.988183998036698
